"comid","metric","n_years","value_mean","mk_tau","mk_pvalue","sen_slope","trend_direction"
620009985,"mesh",40,715.396355800145,-0.581141877089748,1.3895457028526e-07,-0.93359723571029,"descenso"
620009985,"np",40,38.75,0.499880809195502,1.29596986814393e-05,0.181818181818182,"incremento"
620009985,"pd",40,1.17155696417243,0.520037293437256,5.70340162371332e-06,0.00549704147412284,"incremento"
620010011,"cohesion",40,99.9901196277747,0.31690984341434,0.00455970755390959,0.000233719417317265,"incremento"
620010011,"ed",40,7.15233804461233,-0.600954181362696,6.95132560001992e-08,-0.0557920777764132,"descenso"
620010011,"lpi",40,98.565826002609,0.432788830827207,0.000106283771609018,0.0167240860286981,"incremento"
620010011,"mesh",40,2679.73639445602,0.43380281844422,0.000101411809517282,0.909686327613692,"incremento"
620010011,"np",40,2,-0.473081009990609,0.000131906725212998,-0.0377492877492877,"descenso"
620010011,"pd",40,0.0725095752989795,-0.466794219160169,0.000162009499908264,-0.00136859241126991,"descenso"
620010021,"cohesion",40,99.999286905051,-0.380301458184168,0.000655416421566342,-2.45857905104193e-05,"descenso"
620010021,"ed",40,1.6369649635606,0.521026800225931,2.7494037539813e-06,0.0681252264960562,"incremento"
620010021,"lpi",40,99.7046669446867,-0.380301458184168,0.000655416421566342,-0.0112261102896885,"descenso"
620010021,"mesh",40,4838.36423259176,-0.380301458184168,0.000655416421566342,-1.09154964857504,"descenso"
620010021,"np",40,1.025,0.166271721403831,0.225200701002455,0,"sin tendencia"
620010021,"pd",40,0.021060149392425,0.212139782480749,0.118917562671426,0,"sin tendencia"
620011368,"cohesion",40,99.9890137803439,0.433233149362684,0.000101854967553805,0.000409017469446592,"incremento"
620011368,"ed",40,7.01914701550827,-0.329897951750993,0.00314775985570059,-0.0923875715471648,"descenso"
620011368,"lpi",40,98.2117120966134,0.434815660381216,9.69641805751025e-05,0.037865270007858,"incremento"
620011368,"mesh",40,3124.43473419293,0.433233149362684,0.000101854967553805,2.40324530668431,"incremento"
620011368,"np",40,2.3,-0.469273900178483,0.000129038369272692,-0.05,"descenso"
620011368,"pd",40,0.0710071944143396,-0.469273900178483,0.000129038369272692,-0.0015436346611813,"descenso"
