"comid","variable","n_years","value_mean","ols_slope","ols_pvalue","mk_tau","mk_pvalue","sen_slope","sen_slope_rel","trend_direction"
620978682,"population",9,3188.47482638889,33.5829020182292,2.53337583911076e-09,1,0.000263260802703515,168.501668294271,5.28471063656186,"aumento"
620978735,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620978735,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620978750,"pop_density",9,0.0483990132542723,0.00137721670690947,3.775876175223e-07,1,0.000263260802703515,0.00693650911120365,14.3319225843749,"aumento"
620978750,"population",9,1.15640161434809,0.0329059523344039,3.77587617522292e-07,1,0.000263260802703515,0.16573458413283,14.3319225843749,"aumento"
620980080,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620980080,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620980084,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620980084,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620980094,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620980094,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620980098,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620980098,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620980102,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620980102,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620980104,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620980104,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620980129,"pop_density",9,0.000414423451156924,1.09650254154639e-05,1.32927228975601e-07,1,0.000263260802703515,5.62540178216013e-05,13.5740430867413,"aumento"
620980129,"population",9,0.00516903307288885,0.000136764893153061,1.32927228975592e-07,1,0.000263260802703515,0.000701646776481841,13.5740430867413,"aumento"
620981470,"pop_density",9,0.0102626677216405,0.000231807021789372,2.25045064909209e-07,1,0.000263260802703515,0.00118379680682008,11.5349813413899,"aumento"
620981470,"population",9,0.0812540480660068,0.00183531800905864,2.25045064909144e-07,1,0.000263260802703515,0.0093726392835379,11.5349813413899,"aumento"
620981481,"pop_density",9,4.0881914221366,0.235029433040203,7.00414139266379e-05,1,0.000263260802703515,1.17841669038433,28.8248902437269,"aumento"
620981481,"population",9,24.0711869663662,1.38384846528371,7.00414139266379e-05,1,0.000263260802703515,6.93849322341737,28.8248902437269,"aumento"
620981495,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620981495,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620982832,"pop_density",9,83.9839455942538,0.73668255825065,1.18444253298768e-07,1,0.000263260802703515,3.44041917313651,4.09652005367548,"aumento"
620982832,"population",9,898.967787000868,7.8854819742839,1.18444253298779e-07,1,0.000263260802703515,36.8263956705728,4.09652005367543,"aumento"
620982834,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620982834,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620982853,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620982853,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620982855,"pop_density",9,15.2578468692959,0.438045078775073,5.8242435867108e-08,1,0.000263260802703515,2.19473042548036,14.3842735104186,"aumento"
620982855,"population",9,75.2478773328993,2.16032855987549,5.82424358670946e-08,1,0.000263260802703515,10.8238604863485,14.3842735104185,"aumento"
620982857,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620982857,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620982871,"pop_density",9,1.26782848786403,0.0361438368206471,4.00938519926879e-08,1,0.000263260802703515,0.180947749187814,14.2722577162361,"aumento"
620982871,"population",9,59.1636530558268,1.68666459401449,4.0093851992676e-08,1,0.000263260802703515,8.44398903846741,14.2722577162361,"aumento"
620982878,"pop_density",9,0.0363022858185065,0.000834822055123078,4.01952293043806e-08,1,0.000263260802703515,0.00417153288675925,11.49110253722,"aumento"
620982878,"population",9,0.920474251111349,0.0211675983667374,4.01952293043721e-08,1,0.000263260802703515,0.105772640023913,11.49110253722,"aumento"
620982880,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620982880,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620984224,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620984224,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620984228,"pop_density",9,6.52929204407223,0.0573725622222879,1.99155447039458e-07,1,0.000263260802703515,0.285409844168188,4.3712219064746,"aumento"
620984228,"population",9,115.058903164334,1.01101682027181,1.99155447039423e-07,1,0.000263260802703515,5.02947998046859,4.37122190647446,"aumento"
620984233,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620984233,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620984248,"pop_density",9,0.129938450694793,0.00355092601972278,1.55266195097803e-07,1,0.000263260802703515,0.0178684079565779,13.7514399017642,"aumento"
620984248,"population",9,3.08448633882734,0.084292083978653,1.55266195097815e-07,1,0.000263260802703515,0.424161285161972,13.7514399017643,"aumento"
620985611,"pop_density",9,13.4108248014233,0.365276363399859,3.81046754169913e-06,1,0.000263260802703515,1.78970733340107,13.3452443075025,"aumento"
620985611,"population",9,5.49729061126709,0.149732052485148,3.81046754169931e-06,1,0.000263260802703515,0.733626862366993,13.3452443075025,"aumento"
620986965,"pop_density",9,268.602422475672,2.12499122108247,6.87543548560643e-05,1,0.000263260802703515,8.96797538144149,3.33875446795486,"aumento"
620986965,"population",9,219.061760796441,1.73306076049804,6.87543548560543e-05,1,0.000263260802703515,7.313934326172,3.33875446795497,"aumento"
620986978,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620986978,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620987005,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620987005,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620988341,"pop_density",9,74.3158479368368,0.59823785865072,8.77849787996958e-06,1,0.000263260802703515,2.67011126287701,3.59292309380149,"aumento"
620988341,"population",9,1700.15478515625,13.6861381022135,8.77849787996707e-06,1,0.000263260802703515,61.0852539062515,3.59292309380158,"aumento"
620988364,"pop_density",9,0.687993813775231,0.0179982778231486,5.11444348579958e-08,1,0.000263260802703515,0.0895686040318663,13.0188095064949,"aumento"
620988364,"population",9,12.6462910970052,0.330833586057028,5.11444348579891e-08,1,0.000263260802703515,1.64639654755592,13.0188095064948,"aumento"
620988368,"pop_density",9,0.0104133476608545,0.000203710534138545,0.00127518113916915,0.777777777777778,0.00487856447503363,0.0010741293199442,10.3149280608582,"aumento"
620988368,"population",9,0.0883740650282966,0.00172881272931894,0.00127518113916915,0.777777777777778,0.00487856447503363,0.00911572123212472,10.3149280608581,"aumento"
620988373,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620988373,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620988384,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620988384,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620989742,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620989742,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620991078,"pop_density",9,46.7315351225192,0.533349724661877,4.79590808342589e-08,1,0.000263260802703515,2.56681046123523,5.49267310501497,"aumento"
620991078,"population",9,603.172427707248,6.88404195149738,4.79590808342654e-08,1,0.000263260802703515,33.1302897135417,5.49267310501494,"aumento"
620991118,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620991118,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620991125,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620991125,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620992454,"pop_density",9,21.7310871160242,0.218073461888318,1.32038696063718e-07,1,0.000263260802703515,1.11981186290844,5.15304115679841,"aumento"
620992454,"population",9,252.147087944878,2.53031926472981,1.32038696063658e-07,1,0.000263260802703515,12.9932432174683,5.1530411567984,"aumento"
620992467,"pop_density",9,7.29272101286336,0.172365530643965,1.11268750932076e-07,1,0.000263260802703515,0.86000180211512,11.7926052648688,"aumento"
620992467,"population",9,160.061133490669,3.7830903116862,1.11268750932087e-07,1,0.000263260802703515,18.8753776550295,11.792605264869,"aumento"
620992480,"pop_density",9,3.31046721502892,0.0938693947441515,2.67731884751886e-07,1,0.000263260802703515,0.477086740118031,14.4114624652419,"aumento"
620992480,"population",9,292.360083685981,8.28996704101562,2.67731884751901e-07,1,0.000263260802703515,42.1333637237548,14.4114624652418,"aumento"
620992484,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620992484,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620992501,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620992501,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620992502,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620992502,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620993840,"pop_density",9,1.48896767035146,0.0400073556844358,2.65693160970446e-07,1,0.000263260802703515,0.199967219795168,13.4299235488415,"aumento"
620993840,"population",9,21.9079392751058,0.588648589452107,2.65693160970477e-07,1,0.000263260802703515,2.94221949577332,13.4299235488414,"aumento"
620993843,"pop_density",9,11.6254832688358,0.20136730573008,6.15050605348677e-06,1,0.000263260802703515,1.04494599101973,8.98840905668752,"aumento"
620993843,"population",9,56.9429698520236,0.98632049560547,6.15050605348651e-06,1,0.000263260802703515,5.11826705932619,8.98840905668761,"aumento"
620993845,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620993845,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620993860,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620993860,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620993862,"pop_density",9,10.6238350571046,0.212101916207779,6.60706507488468e-08,1,0.000263260802703515,1.06574909961098,10.0316796512976,"aumento"
620993862,"population",9,130.742956373427,2.61024681091309,6.60706507488351e-08,1,0.000263260802703515,13.1157145500182,10.0316796512978,"aumento"
620993872,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620993872,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620993877,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620993877,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620993879,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620993879,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620993888,"pop_density",9,0.102661443982473,0.00231232506595878,6.96363995716285e-08,1,0.000263260802703515,0.0116326530013656,11.3310825857384,"aumento"
620993888,"population",9,1.09124277035395,0.0245789257685344,6.96363995716196e-08,1,0.000263260802703515,0.123649619519714,11.3310825857391,"aumento"
620995221,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620995221,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620995238,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620995238,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620995248,"pop_density",9,7.4916443738579,0.132800937957337,0.012254254990645,0.666666666666667,0.0164886567276701,0.657908755366031,8.78190050854262,"aumento"
620995248,"population",9,0.000509252399852913,9.02728332827489e-06,0.0122542549906451,0.666666666666667,0.0164886567276701,4.47220390924482e-05,8.78190050854256,"aumento"
620995253,"pop_density",9,6.91288408203688,0.19531748439099,1.61895575497008e-07,1,0.000263260802703515,0.983417120310445,14.2258586812681,"aumento"
620995253,"population",9,186.013455708822,5.25564725240072,1.61895575496998e-07,1,0.000263260802703515,26.4620113372803,14.2258586812682,"aumento"
620995255,"pop_density",9,0.0316309453605728,0.000862507926291621,1.94062541362621e-07,1,0.000263260802703515,0.0043524101564073,13.7599749447656,"aumento"
620995255,"population",9,0.281200079454316,0.00766772205630939,1.94062541362639e-07,1,0.000263260802703515,0.0386930604775747,13.7599749447655,"aumento"
620995261,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620995261,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620995264,"pop_density",9,0.0884016602665847,0.00239696129786672,2.48658189796707e-07,1,0.000263260802703515,0.0120737156360394,13.6577928509824,"aumento"
620995264,"population",9,3.39558492766486,0.0920693755149841,2.48658189796748e-07,1,0.000263260802703515,0.463761955499649,13.6577928509824,"aumento"
620996577,"pop_density",9,66.5506466902463,0.567444355867807,6.86941221087824e-06,1,0.000263260802703515,2.67001440759171,4.01200370000767,"aumento"
620996577,"population",9,352.998752170139,3.00984527587889,6.8694122108788e-06,1,0.000263260802703515,14.1623229980467,4.01200370000761,"aumento"
620996578,"pop_density",9,238.926182640901,2.44737186146306,4.12966322750826e-08,1,0.000263260802703515,11.7740680804382,4.92791034883533,"aumento"
620996578,"population",9,2612.61478678385,26.7615706380209,4.1296632275092e-08,1,0.000263260802703515,128.747314453125,4.92791034883538,"aumento"
620996597,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620996597,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620996614,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620996614,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620996631,"pop_density",9,2.55658321690591,0.0696771344816475,2.43223588217003e-07,1,0.000263260802703515,0.354308771888813,13.8586833217818,"aumento"
620996631,"population",9,72.4954160054525,1.9757905069987,2.43223588216999e-07,1,0.000263260802703515,10.046910127004,13.8586833217818,"aumento"
620997971,"pop_density",9,2.13715509567333,0.0524991055461904,1.10098349799539e-07,1,0.000263260802703515,0.26331968734054,12.3210378073931,"aumento"
620997971,"population",9,77.6491898430718,1.90744837443033,1.10098349799533e-07,1,0.000263260802703515,9.56718603769937,12.3210378073932,"aumento"
620997989,"pop_density",9,0.136889795861598,0.00403465960669823,8.90139547955403e-06,1,0.000263260802703515,0.0197909389220495,14.4575706300702,"aumento"
620997989,"population",9,1.13067555427551,0.0333252815405528,8.90139547955441e-06,1,0.000263260802703515,0.16346821685632,14.4575706300702,"aumento"
620999353,"pop_density",9,229.36750230157,2.32572363080313,1.61637178146679e-08,1,0.000263260802703515,11.6411501547363,5.07532673021424,"aumento"
620999353,"population",9,6471.12917751736,65.6154768880209,1.61637178146676e-08,1,0.000263260802703515,328.430948893229,5.0753267302142,"aumento"
620999365,"pop_density",9,1.2771554449437,0.0364165419573402,3.58698954278409e-07,1,0.000263260802703515,0.186388033392908,14.5939974754697,"aumento"
620999365,"population",9,20.8135698106554,0.593473755518595,3.58698954278453e-07,1,0.000263260802703515,3.03753185272217,14.5939974754697,"aumento"
620999387,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620999387,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
621000736,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
621000736,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
621000737,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
621000737,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
621000741,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
621000741,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
621002080,"pop_density",9,549.803549885113,5.33687507567913,1.939951865515e-06,1,0.000263260802703515,27.0044449584161,4.9116534376795,"aumento"
621002080,"population",9,7946.94455295139,77.1400081380208,1.93995186551509e-06,1,0.000263260802703515,390.326375325521,4.9116534376795,"aumento"
621002112,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
621002112,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
621002113,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
621002113,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
621002132,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
621002132,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
621003488,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
621003488,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
621003489,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
621003489,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
621003490,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
621003490,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
621003495,"pop_density",9,11.0168218264819,0.317104408191168,7.73144934670008e-08,1,0.000263260802703515,1.58830955906148,14.4171303128779,"aumento"
621003495,"population",9,304.302797105577,8.7589469909668,7.73144934670052e-08,1,0.000263260802703515,43.8717308044431,14.4171303128778,"aumento"
621003506,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
621003506,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
621003508,"pop_density",9,0.04177666072446,0.0011639905091157,3.42450032567338e-07,1,0.000263260802703515,0.00580257590898173,13.889515840562,"aumento"
621003508,"population",9,0.615981651677026,0.0171626162528992,3.4245003256736e-07,1,0.000263260802703515,0.0855568690846365,13.8895158405621,"aumento"
621003517,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
621003517,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
621004837,"pop_density",9,4.27814059279685,-0.014265076235454,0.218011685663682,-0.0555555555555556,0.916965236628864,-0.012081757847764,-0.282406750916652,"sin tendencia"
621004837,"population",9,49.0296143425835,-0.163484853108724,0.218011685663682,-0.0555555555555556,0.916965236628864,-0.138462940851845,-0.282406750916632,"sin tendencia"
621004866,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
621004866,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
621004868,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
