"comid","year","population","basin_area_km2","pop_density"
620605839,1995,0,17.5672276946181,0
620605839,2000,0,17.5672276946181,0
620605839,2005,0,17.5672276946181,0
620605839,2010,0,17.5672276946181,0
620605839,2015,0,17.5672276946181,0
620605839,2020,0,17.5672276946181,0
620605839,2025,0,17.5672276946181,0
620607169,1985,0,36.6760714771846,0
620607169,1990,0,36.6760714771846,0
620607169,1995,0,36.6760714771846,0
620607169,2000,0,36.6760714771846,0
620607169,2005,0,36.6760714771846,0
620607169,2010,0,36.6760714771846,0
620607169,2015,0,36.6760714771846,0
620607169,2020,0,36.6760714771846,0
620607169,2025,0,36.6760714771846,0
620607195,1985,0,7.54789972815852,0
620607195,1990,0,7.54789972815852,0
620607195,1995,0,7.54789972815852,0
620607195,2000,0,7.54789972815852,0
620607195,2005,0,7.54789972815852,0
620607195,2010,0,7.54789972815852,0
620607195,2015,0,7.54789972815852,0
620607195,2020,0,7.54789972815852,0
620607195,2025,0,7.54789972815852,0
620607209,1985,0,37.2145686702087,0
620607209,1990,0,37.2145686702087,0
620607209,1995,0,37.2145686702087,0
620607209,2000,0,37.2145686702087,0
620607209,2005,0,37.2145686702087,0
620607209,2010,0,37.2145686702087,0
620607209,2015,0,37.2145686702087,0
620607209,2020,0,37.2145686702087,0
620607209,2025,0,37.2145686702087,0
620608556,1985,9.13043308258057,7.66431799681096,1.19129100415453
620608556,1990,9.40945339202881,7.66431799681096,1.22769611020106
620608556,1995,9.76272487640381,7.66431799681096,1.27378911997988
620608556,2000,10.3307323455811,7.66431799681096,1.34789975440471
620608556,2005,10.9097814559937,7.66431799681096,1.42345104424596
620608556,2010,12.4889106750488,7.66431799681096,1.6294875395626
620608556,2015,13.7738637924194,7.66431799681096,1.7971414805793
620608556,2020,14.2617816925049,7.66431799681096,1.86080244823337
620608556,2025,14.2809820175171,7.66431799681096,1.863307605903
620608563,1985,0,17.6998128314396,0
620608563,1990,0,17.6998128314396,0
620608563,1995,0,17.6998128314396,0
